"name","year","storm_num","date_time","status","status_full","longitude","latitude","maxWindSpeed","minWindPressure","NEQuadrant1","SEQuadrant1","SWQuadrant1","NWQuadrant1","NEQuadrant2","SEQuadrant2","SWQuadrant2","NWQuadrant2","NEQuadrant3","SEQuadrant3","SWQuadrant3","NWQuadrant3","max_status"
"Unala",2013,2,2013-08-14 18:00:00,"DB","Other:DB",-154,12.3,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Unala",2013,2,2013-08-15 00:00:00,"DB","Other:DB",-155.9,12.5,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Unala",2013,2,2013-08-15 06:00:00,"DB","Other:DB",-157.5,12.5,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Unala",2013,2,2013-08-15 12:00:00,"DB","Other:DB",-159.1,12.3,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Unala",2013,2,2013-08-15 18:00:00,"DB","Other:DB",-160.6,12.3,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Unala",2013,2,2013-08-16 00:00:00,"DB","Other:DB",-162.1,12.5,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Unala",2013,2,2013-08-16 06:00:00,"DB","Other:DB",-163.8,12.6,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Unala",2013,2,2013-08-16 12:00:00,"DB","Other:DB",-165.6,12.7,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Unala",2013,2,2013-08-16 18:00:00,"DB","Other:DB",-166.9,13,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Unala",2013,2,2013-08-17 00:00:00,"DB","Other:DB",-168.1,13.4,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Unala",2013,2,2013-08-17 06:00:00,"DB","Other:DB",-169.2,13.6,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Unala",2013,2,2013-08-17 12:00:00,"DB","Other:DB",-170.4,14,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Unala",2013,2,2013-08-17 18:00:00,"DB","Other:DB",-171.7,14.4,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Unala",2013,2,2013-08-18 00:00:00,"DB","Other:DB",-172.9,14.9,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Unala",2013,2,2013-08-18 06:00:00,"DB","Other:DB",-174,15.4,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Unala",2013,2,2013-08-18 12:00:00,"DB","Other:DB",-175,15.9,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Unala",2013,2,2013-08-18 18:00:00,"DB","Other:DB",-176.2,16.5,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Unala",2013,2,2013-08-19 00:00:00,"TS","Tropical Storm",-177.9,17,35,1005,30,0,0,30,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Unala",2013,2,2013-08-19 06:00:00,"TD","Tropical Depression",-179.4,17.3,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-09 06:00:00,"DB","Other:DB",-116.2,11,20,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-09 12:00:00,"DB","Other:DB",-116.2,11.2,20,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-09 18:00:00,"DB","Other:DB",-116.8,11.4,20,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-10 00:00:00,"DB","Other:DB",-117.4,11.6,20,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-10 06:00:00,"DB","Other:DB",-118.1,12,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-10 12:00:00,"DB","Other:DB",-118.5,12.4,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-10 18:00:00,"DB","Other:DB",-118.8,12.8,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-11 00:00:00,"DB","Other:DB",-119.4,13,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-11 06:00:00,"DB","Other:DB",-120.2,13.2,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-11 12:00:00,"DB","Other:DB",-121.3,13.2,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-11 18:00:00,"DB","Other:DB",-122.4,13.2,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-12 00:00:00,"DB","Other:DB",-123.4,13.3,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-12 06:00:00,"DB","Other:DB",-124.5,13.4,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-12 12:00:00,"DB","Other:DB",-125.6,13.4,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-12 18:00:00,"LO","Other:LO",-126.8,13.3,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-13 00:00:00,"LO","Other:LO",-128.5,13.3,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-13 06:00:00,"LO","Other:LO",-130.6,13.2,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-13 12:00:00,"LO","Other:LO",-133,13.2,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-13 18:00:00,"LO","Other:LO",-135.2,13.1,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-14 00:00:00,"LO","Other:LO",-136.9,13.1,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-14 06:00:00,"LO","Other:LO",-138.2,13.1,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-14 12:00:00,"LO","Other:LO",-140.2,13.9,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-14 18:00:00,"LO","Other:LO",-142.1,14.2,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-15 00:00:00,"DB","Other:DB",-143.7,14,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-15 06:00:00,"DB","Other:DB",-145.2,13.9,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-15 12:00:00,"DB","Other:DB",-147.3,13.8,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-15 18:00:00,"DB","Other:DB",-148.9,13.8,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-16 00:00:00,"DB","Other:DB",-150.9,14,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-16 06:00:00,"DB","Other:DB",-152.6,14.2,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-16 12:00:00,"DB","Other:DB",-154.7,14.4,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-16 18:00:00,"DB","Other:DB",-156.8,14.6,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-17 00:00:00,"DB","Other:DB",-158.3,14.7,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-17 06:00:00,"DB","Other:DB",-159.8,14.9,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-17 12:00:00,"DB","Other:DB",-161,15,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-17 18:00:00,"DB","Other:DB",-162.5,15.2,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-18 00:00:00,"DB","Other:DB",-164.5,15.3,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-18 06:00:00,"DB","Other:DB",-166.9,15.5,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-18 12:00:00,"DB","Other:DB",-169.2,15.7,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-18 18:00:00,"DB","Other:DB",-170.5,16.2,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-19 00:00:00,"DB","Other:DB",-171.5,16.5,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-19 06:00:00,"DB","Other:DB",-172.4,17,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-19 12:00:00,"DB","Other:DB",-173.4,17.6,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-19 18:00:00,"TD","Tropical Depression",-174.6,18.1,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-20 00:00:00,"TD","Tropical Depression",-175.7,18.8,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-20 06:00:00,"TD","Tropical Depression",-177.3,18.9,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-20 12:00:00,"TD","Tropical Depression",-178.8,19.3,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-20 18:00:00,"LO","Other:LO",179.7,20,20,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Three",2013,3,2013-08-21 00:00:00,"DB","Other:DB",178.2,20.4,15,1012,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Ivo",2013,9,2013-08-20 06:00:00,"LO","Other:LO",-108.2,13.6,20,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-20 12:00:00,"LO","Other:LO",-108.9,13.8,20,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-20 18:00:00,"LO","Other:LO",-109.6,14.2,25,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-21 00:00:00,"LO","Other:LO",-110,14.5,25,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-21 06:00:00,"LO","Other:LO",-110.3,14.8,25,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-21 12:00:00,"LO","Other:LO",-110.7,15.2,25,1006,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-21 18:00:00,"LO","Other:LO",-111,15.7,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-22 00:00:00,"LO","Other:LO",-111.2,16.2,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-22 06:00:00,"LO","Other:LO",-111.4,16.6,30,1004,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-22 12:00:00,"TD","Tropical Depression",-111.6,17,30,1003,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-22 18:00:00,"TD","Tropical Depression",-112,17.4,30,1002,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-23 00:00:00,"TS","Tropical Storm",-112.5,17.8,35,1001,150,150,150,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-23 06:00:00,"TS","Tropical Storm",-112.5,18.3,35,1000,150,150,150,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-23 12:00:00,"TS","Tropical Storm",-112,18.9,35,999,150,150,150,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-23 18:00:00,"TS","Tropical Storm",-111.4,19.6,35,998,150,150,150,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-24 00:00:00,"TS","Tropical Storm",-111.8,20.5,40,997,170,170,150,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-24 06:00:00,"TS","Tropical Storm",-112.6,21.4,40,997,170,170,150,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-24 12:00:00,"TS","Tropical Storm",-113.3,22,40,998,170,170,150,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-24 18:00:00,"TS","Tropical Storm",-113.8,22.5,35,999,170,170,150,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-25 00:00:00,"TD","Tropical Depression",-114.1,23.1,30,1001,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-25 06:00:00,"TD","Tropical Depression",-114.5,23.9,30,1002,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-25 12:00:00,"TD","Tropical Depression",-114.9,24.7,30,1003,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-25 18:00:00,"LO","Other:LO",-115.2,25.7,25,1004,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-26 00:00:00,"LO","Other:LO",-115.6,26.7,25,1005,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-26 06:00:00,"LO","Other:LO",-115.8,27,20,1006,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-26 12:00:00,"LO","Other:LO",-116,27,20,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-26 18:00:00,"LO","Other:LO",-116.1,26.9,20,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-27 00:00:00,"LO","Other:LO",-116.2,26.7,20,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-27 06:00:00,"LO","Other:LO",-116.3,26.3,20,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-27 12:00:00,"LO","Other:LO",-116.4,25.5,15,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivo",2013,9,2013-08-27 18:00:00,"LO","Other:LO",-116.6,24.5,15,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Juliette",2013,10,2013-08-28 12:00:00,"TS","Tropical Storm",-106.4,19.3,35,1003,40,40,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Juliette",2013,10,2013-08-28 18:00:00,"TS","Tropical Storm",-108.1,20.9,40,1002,50,50,0,40,0,0,0,0,0,0,0,0,"Tropical Storm"
"Juliette",2013,10,2013-08-29 00:00:00,"TS","Tropical Storm",-109.5,22.3,50,998,60,60,0,30,20,30,0,0,0,0,0,0,"Tropical Storm"
"Juliette",2013,10,2013-08-29 06:00:00,"TS","Tropical Storm",-111,23.8,55,997,60,60,0,30,30,40,0,0,0,0,0,0,"Tropical Storm"
"Juliette",2013,10,2013-08-29 09:00:00,"TS","Tropical Storm",-111.7,24.4,55,997,60,60,0,30,30,40,0,0,0,0,0,0,"Tropical Storm"
"Juliette",2013,10,2013-08-29 12:00:00,"TS","Tropical Storm",-112.4,25,45,1000,40,40,0,20,0,0,0,0,0,0,0,0,"Tropical Storm"
"Juliette",2013,10,2013-08-29 18:00:00,"TS","Tropical Storm",-113.3,25.7,35,1005,20,20,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Juliette",2013,10,2013-08-30 00:00:00,"LO","Other:LO",-114.3,26.4,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Juliette",2013,10,2013-08-30 06:00:00,"LO","Other:LO",-115.2,27,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Juliette",2013,10,2013-08-30 12:00:00,"LO","Other:LO",-116.3,27.4,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Juliette",2013,10,2013-08-30 18:00:00,"LO","Other:LO",-117.5,27.8,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Kiko",2013,11,2013-08-29 18:00:00,"LO","Other:LO",-115.1,15,20,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Kiko",2013,11,2013-08-30 00:00:00,"LO","Other:LO",-115.1,15.7,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Kiko",2013,11,2013-08-30 06:00:00,"LO","Other:LO",-115.1,16.4,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Kiko",2013,11,2013-08-30 12:00:00,"TD","Tropical Depression",-115.2,17,25,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Kiko",2013,11,2013-08-30 18:00:00,"TD","Tropical Depression",-115.4,17.6,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Kiko",2013,11,2013-08-31 00:00:00,"TD","Tropical Depression",-115.9,18,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Kiko",2013,11,2013-08-31 06:00:00,"TD","Tropical Depression",-116.3,18.4,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Kiko",2013,11,2013-08-31 12:00:00,"TS","Tropical Storm",-116.4,18.8,35,1003,30,40,0,30,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Kiko",2013,11,2013-08-31 18:00:00,"TS","Tropical Storm",-116.2,19.2,45,1001,50,40,30,40,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Kiko",2013,11,2013-09-01 00:00:00,"TS","Tropical Storm",-115.9,19.7,55,996,60,50,40,40,20,20,0,20,0,0,0,0,"Hurricane: Category 1"
"Kiko",2013,11,2013-09-01 06:00:00,"HU","Hurricane: Category 1",-115.6,20.3,65,989,60,50,40,40,30,20,0,20,20,10,0,10,"Hurricane: Category 1"
"Kiko",2013,11,2013-09-01 12:00:00,"HU","Hurricane: Category 1",-115.6,21,65,989,60,50,40,40,30,20,0,20,20,10,0,10,"Hurricane: Category 1"
"Kiko",2013,11,2013-09-01 18:00:00,"TS","Tropical Storm",-115.7,21.7,55,995,60,50,30,40,20,20,0,20,0,0,0,0,"Hurricane: Category 1"
"Kiko",2013,11,2013-09-02 00:00:00,"TS","Tropical Storm",-116,22.3,45,1000,60,50,30,40,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Kiko",2013,11,2013-09-02 06:00:00,"TS","Tropical Storm",-116.2,22.6,35,1003,50,40,0,40,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Kiko",2013,11,2013-09-02 12:00:00,"LO","Other:LO",-116.3,22.8,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Kiko",2013,11,2013-09-02 18:00:00,"LO","Other:LO",-116.5,22.9,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Kiko",2013,11,2013-09-03 00:00:00,"LO","Other:LO",-116.6,22.8,25,1006,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Kiko",2013,11,2013-09-03 06:00:00,"LO","Other:LO",-116.5,22.7,20,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Kiko",2013,11,2013-09-03 12:00:00,"LO","Other:LO",-116.4,22.7,20,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Kiko",2013,11,2013-09-03 18:00:00,"LO","Other:LO",-116.2,22.7,20,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Kiko",2013,11,2013-09-04 00:00:00,"LO","Other:LO",-116.1,22.6,15,1009,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Kiko",2013,11,2013-09-04 06:00:00,"LO","Other:LO",-116.1,22.4,15,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Lorena",2013,12,2013-09-04 12:00:00,"LO","Other:LO",-104.9,17.1,25,1006,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Lorena",2013,12,2013-09-04 18:00:00,"LO","Other:LO",-105.3,17.2,25,1006,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Lorena",2013,12,2013-09-05 00:00:00,"LO","Other:LO",-105.6,17.3,25,1006,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Lorena",2013,12,2013-09-05 06:00:00,"TD","Tropical Depression",-105.8,17.5,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Lorena",2013,12,2013-09-05 12:00:00,"TS","Tropical Storm",-106.1,18.1,35,1004,70,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Lorena",2013,12,2013-09-05 18:00:00,"TS","Tropical Storm",-106.5,18.9,35,1004,70,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Lorena",2013,12,2013-09-06 00:00:00,"TS","Tropical Storm",-107.2,19.9,35,1004,70,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Lorena",2013,12,2013-09-06 06:00:00,"TS","Tropical Storm",-108,20.9,40,1003,60,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Lorena",2013,12,2013-09-06 12:00:00,"TS","Tropical Storm",-109,21.8,45,1002,60,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Lorena",2013,12,2013-09-06 18:00:00,"TS","Tropical Storm",-110,22.5,45,1002,70,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Lorena",2013,12,2013-09-07 00:00:00,"TS","Tropical Storm",-110.8,22.8,40,1003,70,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Lorena",2013,12,2013-09-07 06:00:00,"TS","Tropical Storm",-111.3,23.2,35,1005,60,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Lorena",2013,12,2013-09-07 12:00:00,"TD","Tropical Depression",-111.6,23.5,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Lorena",2013,12,2013-09-07 18:00:00,"LO","Other:LO",-111.8,23.8,25,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Lorena",2013,12,2013-09-08 00:00:00,"LO","Other:LO",-112.1,24.2,25,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Lorena",2013,12,2013-09-08 06:00:00,"LO","Other:LO",-112.6,24.3,25,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Lorena",2013,12,2013-09-08 12:00:00,"LO","Other:LO",-112.8,24.1,20,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Lorena",2013,12,2013-09-08 18:00:00,"LO","Other:LO",-112.9,23.9,20,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Lorena",2013,12,2013-09-09 00:00:00,"LO","Other:LO",-112.8,23.9,15,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Manuel",2013,13,2013-09-13 12:00:00,"TD","Tropical Depression",-101.4,15.3,30,999,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Manuel",2013,13,2013-09-13 18:00:00,"TS","Tropical Storm",-101.9,15.3,35,998,20,20,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Manuel",2013,13,2013-09-14 00:00:00,"TS","Tropical Storm",-102.2,15.4,40,997,50,50,50,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Manuel",2013,13,2013-09-14 06:00:00,"TS","Tropical Storm",-102.3,15.5,45,995,50,50,50,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Manuel",2013,13,2013-09-14 12:00:00,"TS","Tropical Storm",-102.1,15.9,45,993,60,60,50,60,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Manuel",2013,13,2013-09-14 18:00:00,"TS","Tropical Storm",-102.1,16.4,50,990,70,70,50,60,20,20,0,0,0,0,0,0,"Hurricane: Category 1"
"Manuel",2013,13,2013-09-15 00:00:00,"TS","Tropical Storm",-102.2,17,55,987,80,90,60,70,20,30,0,0,0,0,0,0,"Hurricane: Category 1"
"Manuel",2013,13,2013-09-15 06:00:00,"TS","Tropical Storm",-102.6,17.6,60,984,80,90,60,60,30,20,10,20,0,0,0,0,"Hurricane: Category 1"
"Manuel",2013,13,2013-09-15 12:00:00,"TS","Tropical Storm",-103.2,18.2,60,985,80,90,60,60,30,20,10,20,0,0,0,0,"Hurricane: Category 1"
"Manuel",2013,13,2013-09-15 18:00:00,"TS","Tropical Storm",-104,18.9,45,996,0,90,40,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Manuel",2013,13,2013-09-16 00:00:00,"TD","Tropical Depression",-104.7,19.6,30,1000,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Manuel",2013,13,2013-09-16 06:00:00,"DB","Other:DB",-105.2,20.2,25,1002,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Manuel",2013,13,2013-09-16 12:00:00,"DB","Other:DB",-105.5,20.6,25,1003,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Manuel",2013,13,2013-09-16 18:00:00,"DB","Other:DB",-105.8,21,20,1004,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Manuel",2013,13,2013-09-17 00:00:00,"DB","Other:DB",-106.1,21.4,20,1004,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
